,经理人ID,经理人姓名,管理资产总规模,职业跨度年数,平均任职年数,出勤率,Average_AYP,Average_Double_Weighted_AYP,Overall_Min_Profit
1032,30639173,蔡健林,48.21,5.123287671232877,2.088527397260274,0.407653743315508,-0.008630283889507137,-0.004358837424518382,-0.1263
40652,30361763,赵志华,24.07,8.545205479452054,2.538812785388128,0.2971037725766806,-0.008324107497262812,-0.004406707785894846,-0.3014
34163,30581165,杨哲,22.52,5.668493150684932,2.5023661270236612,0.4414517333802012,-0.008580442223462204,-0.004502791166680861,-0.3013
34194,30804354,杨哲,12.23,5.668493150684932,0.5041095890410959,0.08893185113581441,-0.008580442223462204,-0.004502791166680861,0.0084
18240,30798915,李卓轩,2.14,0.6575342465753424,0.6575342465753424,1.0,-0.005412974349973824,-0.004568666331521273,-0.0091
21039,30744390,任明,208.70999999999998,2.3945205479452056,1.6715981735159815,0.6980930587337909,-0.00868600210691131,-0.0046467211350633055,-0.1448
12630,30050008,柳军,1798.48,14.693150684931506,4.127016742770167,0.280880311600058,-0.018032793994195117,-0.0046544093645105224,-0.5795
31645,30775289,严撼,0.68,1.5068493150684932,1.0202739726027397,0.6770909090909091,-0.006163527727766016,-0.0046991530559109,-0.0837
1297,30616472,崔蕾,224.23000000000002,5.257534246575342,3.0828530940009444,0.586368618713051,-0.007311529582967669,-0.004704254524414318,-0.5514
38898,30189730,郑希,169.31,11.372602739726027,2.9043203371970496,0.2553786853955488,-0.0014255863996052536,-0.004853964739391957,-0.3390999999999999
35236,30342503,赵菲,12.9,8.747945205479452,3.5878234398782345,0.4101332776559836,-0.004515653834559665,-0.004887874908363068,-0.9141
2713,30042300,程洲,149.47,15.863013698630137,3.9187214611872148,0.24703511801957398,-0.003495498270575916,-0.004904582267713874,-0.4179
19265,30080491,孟亚强,5.78,7.67945205479452,2.786692759295499,0.3628765098618827,0.0006061545326024598,-0.004989953918522304,-0.4032
32499,30417748,杨梦,107.21000000000001,5.504109589041096,4.15220700152207,0.754383054034622,-0.0005355844176142791,-0.005016120468604442,-0.3331
25666,30065067,王怀震,15.53,13.194520547945206,1.411472602739726,0.10697414867109634,-0.0035829044439810165,-0.005127929311990156,-0.0996
3688,30787117,端时立,0.55,1.082191780821918,1.0821917808219177,0.9999999999999998,-0.003511899804262586,-0.005267849706393879,-0.0038
5153,30164234,郭成东,25.25,5.715068493150685,2.0403131115459883,0.3570058896041638,0.0081345803950407,-0.005272364467490068,-0.4266
6579,30183081,黄栋,4.5,11.38082191780822,2.194037066881547,0.1927837095358124,0.012292065728259548,-0.00546918889078841,-0.2475
876,30734834,曹建华,94.10000000000001,2.6684931506849314,1.572191780821918,0.5891683778234087,-0.01418914911576448,-0.00549849712810564,-0.1603
25221,30037948,汪晖,32.97,17.838356164383562,1.8349315068493153,0.10286438335125174,-0.008983179453491984,-0.005546014950543604,-0.1528
25007,30459970,吴德瑄,128.31,7.123287671232877,1.6738013698630136,0.23497596153846154,-0.0025300135107063637,-0.005586185016147553,-0.2877
32444,30060263,杨明,109.42,17.28219178082192,3.614041095890411,0.2091193722257451,0.0043367234212172145,-0.0055944925557948385,-0.4744
32749,30747898,尹润泉,43.300000000000004,2.3205479452054796,1.969254185692542,0.8486160304342123,-0.00909890331115542,-0.005629007068454649,-0.0556
27870,30198937,吴向军,131.4,10.797260273972602,4.255116841257051,0.3940922727883338,-0.020113495923860927,-0.005670237500365462,-0.435
24004,30698733,覃璇,3.66,3.7616438356164386,2.3143835616438357,0.6152585579024035,-0.0009637674456037804,-0.005783643602622338,-0.1773999999999999
25038,30158276,魏凤春,5.41,8.468493150684932,1.1393346379647749,0.1345380598049637,-0.009031655212614367,-0.005789517451871623,-0.1169999999999999
23483,30765156,石玉山,11.55,1.7671232876712328,0.8330378726833199,0.4714090287277702,-0.015080603325374118,-0.005796397225976735,-0.1096
3064,30359091,杜飞,0.41,8.572602739726028,3.4680365296803655,0.4045488441461596,0.0005056592725383909,-0.005845294219499218,-0.2448999999999999
691,30199302,曹晋,58.47,10.813698630136987,3.1477168949771688,0.29108605692086814,0.0015261511862533772,-0.005874056513292353,-0.4085
24909,30678905,王丹,134.79,5.0849315068493155,2.7068493150684936,0.5323275862068966,-0.012384605813888953,-0.005894188281423091,-0.3268
24880,30646943,王丹,23.28,5.0849315068493155,3.348630136986302,0.6585398706896552,-0.012384605813888953,-0.005894188281423091,-0.201
24932,30719506,王丹,48.06,5.0849315068493155,2.712328767123288,0.5334051724137931,-0.012384605813888953,-0.005894188281423091,-0.2453
34094,30277812,杨雅洁,63.22,10.084931506849315,0.9711454386476245,0.09629668163715917,-0.003574554129466578,-0.0059013769577032525,-0.0593
40207,30301689,张延闽,100.2,9.2986301369863,2.336986301369863,0.2513258691809075,0.015292270047766279,-0.005951344232004362,-0.1914999999999999
24460,30781628,王斌,12.53,8.013698630136986,1.1931506849315068,0.14888888888888888,-0.013250866210719999,-0.0060882451762520485,-0.1168999999999999
24455,30608901,王斌,128.86,8.013698630136986,2.5835616438356164,0.3223931623931624,-0.013250866210719999,-0.0060882451762520485,-0.1734
24476,30714532,王斌,6.54,8.013698630136986,2.0246575342465754,0.25264957264957266,-0.013250866210719999,-0.0060882451762520485,-0.4029999999999999
24390,30428547,王斌,1.9900000000000002,8.013698630136986,3.2241095890410953,0.4023247863247863,-0.013250866210719999,-0.0060882451762520485,-0.0327999999999999
4101,30524383,杜哲,0.68,1.0794520547945206,1.0421917808219177,0.9654822335025379,-0.013084829901641015,-0.0061244692640523455,-0.0412
38488,30202051,钟伟,9.33,10.263013698630138,1.7612524461839532,0.17161162382732056,-0.006126132109236825,-0.006222784549149199,-0.2148
36867,30700212,张立,5.86,3.723287671232877,2.8339726027397263,0.7611479028697572,-0.004511392708684015,-0.00624266354471841,-0.0478
446,30722562,程放,4.76,3.1095890410958904,1.2968036529680367,0.4170337738619677,-0.005323726121681717,-0.006251947794465568,-0.0406
7728,30362198,韩丽楠,229.48,8.520547945205479,2.3669228199131305,0.27778997725668575,0.004793972209267921,-0.006257013356782821,-0.2671
2887,30335556,邓彬彬,74.83,8.906849315068493,2.2116438356164383,0.24830821285758228,-0.018064034610492403,-0.0062585711999228345,-0.4548
21166,30687146,戎逸洲,4.73,4.2,4.2,1.0,-0.007013144037309682,-0.006272244571030516,-0.0373
37263,30782192,周梦琳,14.8,1.2493150684931507,1.1794520547945206,0.9440789473684211,-0.012718566082464855,-0.006272832924275336,-0.0438999999999999
27841,30201043,王晓宁,25.64,10.536986301369863,4.907945205479453,0.46578263130525227,-0.02882959876568214,-0.006295332317484192,-0.1528999999999999
27986,30327736,吴西燕,35.55,9.03013698630137,1.758599695585997,0.1947478425026969,-0.00721266479028448,-0.006318795883294629,-0.1353
14807,30487503,刘树荣,702.73,6.567123287671233,3.372391991570074,0.5135265235390392,-0.002236460211139578,-0.006339440588690834,-0.411
16135,30779434,罗霄,69.13,1.3616438356164384,0.3975342465753425,0.2919517102615694,-0.016711980816025613,-0.006377346023136335,-0.0702
39312,30362245,张晓南,190.32999999999998,8.46027397260274,1.6662515566625156,0.19695007065473386,-0.017918282773390474,-0.006390245145462166,-0.6325999999999999
4382,30072305,范贵龙,3.39,8.827397260273973,2.593972602739726,0.293854748603352,-0.015726037375095037,-0.006428966446579157,-0.0902
12829,30475143,林静,11.62,6.868493150684931,4.563119072708114,0.6643551900831518,-0.010843248426635909,-0.006481253935118225,-0.3296
10153,30565214,金耀,10.38,6.1287671232876715,1.7952054794520547,0.29291461779168526,-0.04123700190574044,-0.006540217936896811,-0.2927
17006,30743729,李毅,17.89,2.419178082191781,1.5347945205479454,0.6344280860702152,-0.010836493490722677,-0.006614740269261935,-0.0250999999999999
39256,30555349,张晓龙,5.7,6.273972602739726,2.790305584826133,0.44474302989586834,-0.010406859057092087,-0.006627060919977455,-0.1146
10167,30584034,江勇,46.61,5.589041095890411,2.711896178803172,0.48521671826625384,-0.002097487552365817,-0.006656802839335177,-0.5196999999999999
20591,30533599,乔亮,160.71,4.473972602739726,2.561211247296323,0.5724691397814806,-0.015138750921238012,-0.00676062895352687,-0.3693
26939,30342496,王然,11.959999999999999,8.786301369863013,3.8449637389202254,0.43760890698655514,-0.006300586570288588,-0.006761570934498657,-0.5792
3821,30755819,金烨,0.28,2.0986301369863014,0.6876712328767123,0.32767624020887726,-0.0073078193507883915,-0.006768487743031673,-0.0697
32151,30199171,杨柯,39.28,10.824657534246576,3.540508806262231,0.32707813573417216,-0.00865307441119813,-0.006807896749087457,-0.3137
14476,30786034,刘睿聪,0.21,1.1178082191780823,1.1178082191780825,1.0000000000000002,-0.006354372058491986,-0.006814801775751992,-0.0095
28179,30777330,王洋,1.44,1.2,0.6698630136986301,0.5582191780821918,-0.007339133749962146,-0.006852305900092276,-0.0112
12341,30054768,吕慧建,5.98,14.232876712328768,3.8675799086757996,0.2717356432467116,-0.0033674358913945066,-0.006869398590742689,-0.3942
1471,30563504,陈梦舒,23.810000000000002,6.175342465753425,1.5205479452054795,0.24622892635314997,0.08938408858325904,-0.0070919521024518165,-0.1969999999999999
31718,30718609,姚海明,12.03,3.202739726027397,2.839269406392694,0.8865126889078985,-0.016413946062708074,-0.007156547040683751,-0.1595
346,30360649,蔡春红,8.42,8.558904109589042,5.175890410958904,0.6047375160051216,-0.0022409884039469308,-0.007172641107485568,-0.2548
18593,30185328,马君,137.54,11.438356164383562,3.0304882332279592,0.26494088745585753,0.0022612449220684697,-0.0072087169785339175,-0.7594
24924,30734979,王达,0.49,0.9205479452054794,0.9205479452054794,1.0,-0.007384728307531285,-0.0072484656476510196,-0.0070999999999999
6643,30387290,韩冬燕,27.47,8.26849315068493,4.774885844748859,0.5774795670421914,-0.0017203179274731806,-0.007278982222074934,-0.1669
16035,30689277,李响,3.17,4.1287671232876715,1.214497716894977,0.2941550541915505,-0.016663147860016825,-0.007305272474333296,-0.4982999999999999
2374,30782390,曹渝,4.510000000000001,1.2356164383561643,0.9013698630136986,0.729490022172949,-0.013967434859108646,-0.00743096751121781,-0.0473
4548,30741260,范晶伟,13.260000000000002,2.5095890410958903,1.3371819960861056,0.5328290704928259,-0.011133448369468798,-0.007476602392813174,-0.0793
12618,30167208,李健,39.18,11.63013698630137,1.8602739726027397,0.15995288574793876,-0.013960136163544879,-0.007477497789365134,-0.1117
8989,30692663,胡银玉,10.21,3.8602739726027395,3.2534246575342465,0.8427963094393187,0.010202381801330929,-0.007663749685778046,-0.1115
38102,30277863,周思聪,11.92,10.07945205479452,2.0024906600249066,0.19867058736316687,-0.02751468405488219,-0.007687367438161343,-0.3361
5546,30682744,郭纪亭,5.04,4.3780821917808215,4.3780821917808215,1.0,-0.007810083808522134,-0.007708328354742926,-0.0738
17849,30690664,林翟,0.12,4.0849315068493155,3.366210045662102,0.8240554437737538,-0.010885389376320628,-0.007711095681672386,-0.0839
39066,30051822,赵晓东,191.49,14.443835616438356,5.180611169652265,0.3586728142873818,-0.00911988912031589,-0.007814311739124957,-0.2362
17074,30304986,吕越超,52.58,9.224657534246575,3.3205479452054796,0.35996435996436,-0.006970840967525575,-0.007866451875920099,-0.2430999999999999
1671,30681090,程书峰,1427.94,4.454794520547945,1.7178082191780821,0.3856088560885609,-0.019643462967415422,-0.007890973838612033,-0.2818
15719,30718607,罗伟卿,61.2,3.2,1.8232876712328767,0.569777397260274,-0.02204275807804215,-0.00803105828031709,-0.05
12122,30708923,刘昊,131.85,3.5397260273972604,1.8172602739726027,0.513390092879257,-0.019506063031045035,-0.008060866341616619,-0.25
25603,30133443,王景,176.29999999999998,12.397260273972602,2.959817351598174,0.23874769797421735,0.008107798687243836,-0.008084834300879183,-0.4814
18265,30720618,李中阳,86.71,2.728767123287671,2.0458904109589042,0.7497489959839359,-0.013127953796925648,-0.00823594244557355,-0.0935999999999999
11967,30201494,刘格菘,517.75,10.471232876712328,2.9240704500978474,0.27924796292143234,-0.00949327401299007,-0.00830295225899434,-0.5689
15937,30522130,刘晓,55.9,6.978082191780822,3.321526418786693,0.47599416680688766,-0.01566270070070825,-0.008309047115740611,-0.2023
21698,30380157,盛豪,21.740000000000002,8.331506849315069,2.7948858447488587,0.33545982681135594,-0.01576592896076254,-0.008360725908869564,-0.2948
22101,30062872,石磊,22.09,4.8054794520547945,3.252552926525529,0.6768425417228153,0.004315569806065622,-0.008379883790012891,-0.2143
14091,30558666,梁鹏,9.93,6.1945205479452055,1.2057534246575343,0.19464838567005752,-0.0008460846110552034,-0.008464315685033124,-0.0755
15246,30531435,刘伟,10.65,7.117808219178082,4.5335616438356166,0.6369322555812164,-0.018741572796650563,-0.00847341134322533,-0.2586
15336,30798782,刘伟,11.35,7.117808219178082,0.49452054794520545,0.06947652040030793,-0.018741572796650563,-0.00847341134322533,-0.0326
30671,30758623,须智宸,0.02,1.9835616438356165,1.9835616438356165,1.0,-0.008481670065023428,-0.008481670065023428,-0.0206
14415,30542921,陆秋渊,11.34,6.616438356164384,4.030593607305936,0.6091787439613526,-0.018586457107693688,-0.008498389184541426,-0.3568
26770,30063664,吴培文,47.46,8.367123287671232,3.036834094368341,0.36294841009968715,-0.01772943575007709,-0.008533456504182859,-0.1639
26974,30726214,吴秋松,48.03,2.926027397260274,1.6370668815471396,0.5594844679444813,-0.020461186046851536,-0.008778527998051481,-0.1476
6552,30572637,胡春霞,7.039999999999999,5.890410958904109,2.0731898238747553,0.35196013289036543,0.008444748682703935,-0.008826604792575297,-0.4815
21027,30132083,冉凌浩,99.44,12.465753424657533,4.350489236790606,0.34899529042386185,-0.010315479119536746,-0.008841820068690031,-0.5784
19495,30591024,那赛男,2.08,5.419178082191781,1.7358447488584474,0.3203151331311088,-0.006237152839483312,-0.00887157107984614,-0.2616
37730,30781751,赵迁,0.2,1.2684931506849315,0.6968036529680365,0.5493160547156227,-0.005917234261370585,-0.008875851392055878,-0.011
16399,30740781,刘学通,28.45,2.5315068493150683,1.9095890410958902,0.7543290043290043,-0.03635148656740428,-0.008881577585147748,-0.144
23150,30699211,沈悦,141.38,3.747945205479452,3.2073059360730594,0.8557504873294347,-0.021911292149251572,-0.008886715311009867,-0.3146
32870,30070384,叶松,35.48,12.876712328767123,2.3172813487881982,0.17995908346972178,-0.0029579282366879586,-0.008937500652303811,-0.3301
39470,30040517,张勇,2563.11,17.621917808219177,2.424931506849315,0.13760883084577114,0.003989883331810401,-0.008979002287482038,-0.143
39676,30522353,张勇,3.34,17.621917808219177,2.0461839530332684,0.11611584932480458,0.003989883331810401,-0.008979002287482038,-0.4277
34957,30717163,朱丹,27.16,3.26027397260274,1.7687671232876714,0.5425210084033614,-0.05844218717620333,-0.008993574964033378,-0.2766
10756,30054615,罗博,29.51,14.126027397260273,4.64,0.32847168347556244,-0.011893587216768082,-0.00903252925510438,-0.267
31393,30069933,杨刚,87.78999999999999,9.367123287671232,1.3356970185334407,0.14259415377733428,-0.008280246774462988,-0.009101562422324462,-0.4695
33109,30514243,袁维德,164.89,7.120547945205479,3.776712328767123,0.5303963062716429,-0.0014857936481737222,-0.00913060807402498,-0.3856
2385,30693280,蔡宇飞,0.15,3.8219178082191783,1.6342465753424658,0.4275985663082437,-0.007865940712653757,-0.009227637060839367,-0.0978999999999999
11440,30541962,龙昌伦,34.07,6.638356164383562,3.0164383561643833,0.4543953776310359,-0.017424716021598584,-0.009231459203067865,-0.2784
8359,30414986,黄文倩,50.96,8.021917808219179,3.412702366127024,0.42542225534028816,0.01025132471385211,-0.009362652483520792,-0.412
18788,30751365,马牧青,11.95,2.117808219178082,2.117808219178082,1.0,-0.009305472159932993,-0.009370036692498132,-0.0237999999999999
5078,30079451,冯雨生,61.67,12.591780821917808,3.096477495107632,0.2459125948029342,-0.016721921696966038,-0.009446837829482425,-0.7397
23597,30081395,汤慧,22.310000000000002,4.432876712328767,2.3607305936073057,0.5325504738360115,0.0031263454367143804,-0.009450379474785157,-0.332
36642,30353102,赵建忠,7.37,8.67945205479452,3.6772260273972606,0.42367029671717177,-0.01365494430155817,-0.009501152368930949,-0.3578
40171,30755596,张育浩,4.77,2.1123287671232878,1.762557077625571,0.8344141807176827,-0.014509573379719217,-0.009650454142442417,-0.0491
39447,30069360,章赟,91.71000000000001,3.2356164383561645,1.9156773211567735,0.5920594599680121,-0.02668601610873964,-0.009689255409228933,-0.2792
36143,30581239,赵健,3.06,5.6657534246575345,4.4898630136986295,0.7924564796905221,-0.017063066849451893,-0.009827939321402293,-0.3743
4810,30769880,冯思源,7.96,0.9780821917808219,0.7794520547945206,0.7969187675070029,-0.022488232880456083,-0.009863677117186602,-0.055
